Date,Exercise,Weight(lbs),Reps,Primary Muscle Group,Secondary Muscle Group,Volume,Week,day of week
2024-09-25,Hip Thrust,225.0,15,Glutes,Hamstrings,3375.0,2024-09-23,Wednesday
2024-09-25,Hip Thrust,315.0,11,Glutes,Hamstrings,3465.0,2024-09-23,Wednesday
2024-09-25,Hip Thrust,315.0,12,Glutes,Hamstrings,3780.0,2024-09-23,Wednesday
2024-09-25,Hip Thrust,315.0,12,Glutes,Hamstrings,3780.0,2024-09-23,Wednesday
2024-09-25,Lateral Raise,30.0,13,Shoulders,,390.0,2024-09-23,Wednesday
2024-09-25,Lateral Raise,30.0,11,Shoulders,,330.0,2024-09-23,Wednesday
2024-09-25,Lateral Raise,30.0,9,Shoulders,,270.0,2024-09-23,Wednesday
2024-09-25,Lateral Raise,30.0,8,Shoulders,,240.0,2024-09-23,Wednesday
2024-09-25,Hammer Curl,45.0,12,Biceps,,540.0,2024-09-23,Wednesday
2024-09-25,Hammer Curl,45.0,10,Biceps,,450.0,2024-09-23,Wednesday
2024-09-25,Hammer Curl,45.0,8,Biceps,,360.0,2024-09-23,Wednesday
2024-09-25,Leg Curl,75.0,10,Hamstrings,,750.0,2024-09-23,Wednesday
2024-09-25,Leg Curl,75.0,10,Hamstrings,,750.0,2024-09-23,Wednesday
2024-09-25,Leg Curl,75.0,9,Hamstrings,,675.0,2024-09-23,Wednesday
2024-09-25,Leg Extension,140.0,9,Quads,,1260.0,2024-09-23,Wednesday
2024-09-25,Leg Extension,140.0,8,Quads,,1120.0,2024-09-23,Wednesday
2024-09-25,Leg Extension,140.0,7,Quads,,980.0,2024-09-23,Wednesday
2024-09-29,Dumbbell Bench,90.0,8,Chest,Triceps,720.0,2024-09-23,Sunday
2024-09-29,Dumbbell Bench,90.0,8,Chest,Triceps,720.0,2024-09-23,Sunday
2024-09-29,Dumbbell Bench,90.0,6,Chest,Triceps,540.0,2024-09-23,Sunday
2024-09-29,Dumbbell Bench,90.0,6,Chest,Triceps,540.0,2024-09-23,Sunday
2024-09-29,Skull Crushers,80.0,9,Triceps,,720.0,2024-09-23,Sunday
2024-09-29,Skull Crushers,80.0,8,Triceps,,640.0,2024-09-23,Sunday
2024-09-29,Skull Crushers,80.0,7,Triceps,,560.0,2024-09-23,Sunday
2024-09-29,Skull Crushers,80.0,8,Triceps,,640.0,2024-09-23,Sunday
2024-09-29,Lateral Raise,30.0,15,Shoulders,,450.0,2024-09-23,Sunday
2024-09-29,Lateral Raise,30.0,11,Shoulders,,330.0,2024-09-23,Sunday
2024-09-29,Lateral Raise,30.0,10,Shoulders,,300.0,2024-09-23,Sunday
2024-09-29,Lateral Raise,30.0,10,Shoulders,,300.0,2024-09-23,Sunday
2024-09-29,EZ Curl,90.0,12,Biceps,,1080.0,2024-09-23,Sunday
2024-09-29,EZ Curl,90.0,10,Biceps,,900.0,2024-09-23,Sunday
2024-09-29,EZ Curl,90.0,10,Biceps,,900.0,2024-09-23,Sunday
2024-09-29,Cable Lateral Raise,27.5,10,Shoulders,,275.0,2024-09-23,Sunday
2024-09-29,Cable Lateral Raise,27.5,10,Shoulders,,275.0,2024-09-23,Sunday
2024-09-29,Cable Lateral Raise,27.5,8,Shoulders,,220.0,2024-09-23,Sunday
2024-09-29,Cable Lateral Raise,27.5,9,Shoulders,,247.5,2024-09-23,Sunday
2024-10-01,Seated Row,160.0,14,Back,,2240.0,2024-09-30,Tuesday
2024-10-01,Seated Row,130.0,8,Back,,1040.0,2024-09-30,Tuesday
2024-10-01,Seated Row,130.0,7,Back,,910.0,2024-09-30,Tuesday
2024-10-01,EZ Curl,100.0,12,Biceps,,1200.0,2024-09-30,Tuesday
2024-10-01,EZ Curl,100.0,8,Biceps,,800.0,2024-09-30,Tuesday
2024-10-01,EZ Curl,100.0,10,Biceps,,1000.0,2024-09-30,Tuesday
2024-10-01,EZ Curl,100.0,8,Biceps,,800.0,2024-09-30,Tuesday
2024-10-01,Shoulder Press,60.0,8,Shoulders,,480.0,2024-09-30,Tuesday
2024-10-01,Shoulder Press,55.0,8,Shoulders,,440.0,2024-09-30,Tuesday
2024-10-01,Shoulder Press,53.0,7,Shoulders,,371.0,2024-09-30,Tuesday
2024-10-01,Shoulder Press,55.0,6,Shoulders,,330.0,2024-09-30,Tuesday
2024-10-01,Single Arm Lat Pull,140.0,8,Lats,,1120.0,2024-09-30,Tuesday
2024-10-01,Single Arm Lat Pull,140.0,7,Lats,,980.0,2024-09-30,Tuesday
2024-10-01,Single Arm Lat Pull,140.0,7,Lats,,980.0,2024-09-30,Tuesday
2024-10-01,Single Arm Lat Pull,150.0,6,Lats,,900.0,2024-09-30,Tuesday
2024-10-01,Machine Row (Horizontal),90.0,8,Back,,720.0,2024-09-30,Tuesday
2024-10-01,Machine Row (Horizontal),90.0,8,Back,,720.0,2024-09-30,Tuesday
2024-10-01,Machine Row (Horizontal),90.0,8,Back,,720.0,2024-09-30,Tuesday
2024-10-01,Machine Row (Horizontal),90.0,8,Back,,720.0,2024-09-30,Tuesday
2024-10-01,Hammer Curl,50.0,8,Biceps,,400.0,2024-09-30,Tuesday
2024-10-01,Hammer Curl,40.0,7,Biceps,,280.0,2024-09-30,Tuesday
2024-10-01,Hammer Curl,40.0,7,Biceps,,280.0,2024-09-30,Tuesday
2024-10-01,Rear Crossover,17.5,8,Shoulders,,140.0,2024-09-30,Tuesday
2024-10-01,Rear Crossover,17.5,8,Shoulders,,140.0,2024-09-30,Tuesday
2024-10-01,Rear Crossover,22.5,8,Shoulders,,180.0,2024-09-30,Tuesday
2024-10-01,Rear Crossover,22.5,8,Shoulders,,180.0,2024-09-30,Tuesday
2024-10-01,Leg Press,360.0,30,Quads,Glutes,10800.0,2024-09-30,Tuesday
2024-10-01,Leg Press,450.0,13,Quads,Glutes,5850.0,2024-09-30,Tuesday
2024-10-01,Bench,135.0,15,Chest,Triceps,2025.0,2024-09-30,Tuesday
2024-10-01,Bench,205.0,6,Chest,Triceps,1230.0,2024-09-30,Tuesday
2024-10-01,Bench,205.0,5,Chest,Triceps,1025.0,2024-09-30,Tuesday
2024-10-01,Bench,205.0,5,Chest,Triceps,1025.0,2024-09-30,Tuesday
2024-10-01,Bench,225.0,2,Chest,Triceps,450.0,2024-09-30,Tuesday
2024-10-01,Bench,225.0,1,Chest,Triceps,225.0,2024-09-30,Tuesday
2024-10-01,Skull Crushers,30.0,10,Triceps,,300.0,2024-09-30,Tuesday
2024-10-01,Skull Crushers,80.0,8,Triceps,,640.0,2024-09-30,Tuesday
2024-10-01,Skull Crushers,80.0,8,Triceps,,640.0,2024-09-30,Tuesday
2024-10-01,Skull Crushers,80.0,7,Triceps,,560.0,2024-09-30,Tuesday
2024-10-01,Pec Dec,175.0,10,Chest,,1750.0,2024-09-30,Tuesday
2024-10-01,Pec Dec,175.0,10,Chest,,1750.0,2024-09-30,Tuesday
2024-10-01,Pec Dec,175.0,9,Chest,,1575.0,2024-09-30,Tuesday
2024-10-01,Pec Dec,180.0,8,Chest,,1440.0,2024-09-30,Tuesday
2024-10-01,Lateral Raise,30.0,12,Shoulders,,360.0,2024-09-30,Tuesday
2024-10-01,Lateral Raise,30.0,10,Shoulders,,300.0,2024-09-30,Tuesday
2024-10-01,Lateral Raise,30.0,8,Shoulders,,240.0,2024-09-30,Tuesday
2024-10-01,Dumbbell Bench,80.0,5,Chest,Triceps,400.0,2024-09-30,Tuesday
2024-10-01,Dumbbell Bench,80.0,5,Chest,Triceps,400.0,2024-09-30,Tuesday
2024-10-05,Barbell Squat,135.0,15,Quads,Glutes,2025.0,2024-09-30,Saturday
2024-10-05,Barbell Squat,225.0,12,Quads,Glutes,2700.0,2024-09-30,Saturday
2024-10-05,Barbell Squat,315.0,7,Quads,Glutes,2205.0,2024-09-30,Saturday
2024-10-05,Barbell Squat,335.0,5,Quads,Glutes,1675.0,2024-09-30,Saturday
2024-10-05,Barbell Squat,355.0,3,Quads,Glutes,1065.0,2024-09-30,Saturday
2024-10-05,Barbell Squat,355.0,2,Quads,Glutes,710.0,2024-09-30,Saturday
2024-10-05,Barbell Squat,315.0,5,Quads,Glutes,1575.0,2024-09-30,Saturday
2024-10-05,RDL,110.0,11,Hamstrings,Low Back,1210.0,2024-09-30,Saturday
2024-10-05,RDL,110.0,10,Hamstrings,Low Back,1100.0,2024-09-30,Saturday
2024-10-05,RDL,110.0,8,Hamstrings,Low Back,880.0,2024-09-30,Saturday
2024-10-05,RDL,110.0,10,Hamstrings,Low Back,1100.0,2024-09-30,Saturday
2024-10-05,Leg Curl,80.0,7,Hamstrings,,560.0,2024-09-30,Saturday
2024-10-05,Leg Curl,80.0,8,Hamstrings,,640.0,2024-09-30,Saturday
2024-10-05,Leg Curl,80.0,8,Hamstrings,,640.0,2024-09-30,Saturday
2024-10-05,Leg Curl,80.0,7,Hamstrings,,560.0,2024-09-30,Saturday
2024-10-05,Leg Extension,220.0,10,Quads,,2200.0,2024-09-30,Saturday
2024-10-05,Leg Extension,220.0,10,Quads,,2200.0,2024-09-30,Saturday
2024-10-05,Leg Extension,220.0,9,Quads,,1980.0,2024-09-30,Saturday
2024-10-08,Dumbbell Bench,90.0,9,Chest,Triceps,810.0,2024-10-07,Tuesday
2024-10-08,Dumbbell Bench,90.0,8,Chest,Triceps,720.0,2024-10-07,Tuesday
2024-10-08,Dumbbell Bench,90.0,8,Chest,Triceps,720.0,2024-10-07,Tuesday
2024-10-08,Dumbbell Bench,90.0,8,Chest,Triceps,720.0,2024-10-07,Tuesday
2024-10-08,Skull Crushers,30.0,11,Triceps,,330.0,2024-10-07,Tuesday
2024-10-08,Skull Crushers,80.0,9,Triceps,,720.0,2024-10-07,Tuesday
2024-10-08,Skull Crushers,80.0,9,Triceps,,720.0,2024-10-07,Tuesday
2024-10-08,Skull Crushers,80.0,8,Triceps,,640.0,2024-10-07,Tuesday
2024-10-08,Lateral Raise,30.0,15,Shoulders,,450.0,2024-10-07,Tuesday
2024-10-08,Lateral Raise,30.0,9,Shoulders,,270.0,2024-10-07,Tuesday
2024-10-08,Lateral Raise,30.0,10,Shoulders,,300.0,2024-10-07,Tuesday
2024-10-08,Lateral Raise,30.0,8,Shoulders,,240.0,2024-10-07,Tuesday
2024-10-08,EZ Curl,110.0,10,Biceps,,1100.0,2024-10-07,Tuesday
2024-10-08,EZ Curl,110.0,9,Biceps,,990.0,2024-10-07,Tuesday
2024-10-08,EZ Curl,110.0,8,Biceps,,880.0,2024-10-07,Tuesday
2024-10-08,EZ Curl,110.0,8,Biceps,,880.0,2024-10-07,Tuesday
2024-10-08,Machine Chest Press,80.0,10,Chest,Triceps,800.0,2024-10-07,Tuesday
2024-10-08,Machine Chest Press,80.0,9,Chest,Triceps,720.0,2024-10-07,Tuesday
2024-10-08,Machine Chest Press,80.0,7,Chest,Triceps,560.0,2024-10-07,Tuesday
2024-10-08,Machine Chest Press,80.0,7,Chest,Triceps,560.0,2024-10-07,Tuesday
2024-10-09,Close-Grip Pulldown,140.0,15,Lats,Biceps,2100.0,2024-10-07,Wednesday
2024-10-09,Close-Grip Pulldown,200.0,8,Lats,Biceps,1600.0,2024-10-07,Wednesday
2024-10-09,Close-Grip Pulldown,200.0,6,Lats,Biceps,1200.0,2024-10-07,Wednesday
2024-10-09,Close-Grip Pulldown,200.0,6,Lats,Biceps,1200.0,2024-10-07,Wednesday
2024-10-09,Seated Row,160.0,10,Back,,1600.0,2024-10-07,Wednesday
2024-10-09,Seated Row,160.0,10,Back,,1600.0,2024-10-07,Wednesday
2024-10-09,Seated Row,166.0,10,Back,,1660.0,2024-10-07,Wednesday
2024-10-09,Dips,180.0,25,Triceps,Chest,4500.0,2024-10-07,Wednesday
2024-10-09,Dips,180.0,20,Triceps,Chest,3600.0,2024-10-07,Wednesday
2024-10-09,Dips,180.0,20,Triceps,Chest,3600.0,2024-10-07,Wednesday
2024-10-09,Hammer Curl,40.0,8,Biceps,,320.0,2024-10-07,Wednesday
2024-10-09,Hammer Curl,40.0,10,Biceps,,400.0,2024-10-07,Wednesday
2024-10-09,Hammer Curl,40.0,7,Biceps,,280.0,2024-10-07,Wednesday
2024-10-09,Hammer Curl,40.0,7,Biceps,,280.0,2024-10-07,Wednesday
2024-10-09,Rear Crossover,22.5,10,Shoulders,,225.0,2024-10-07,Wednesday
2024-10-09,Rear Crossover,22.5,12,Shoulders,,270.0,2024-10-07,Wednesday
2024-10-09,Rear Crossover,22.5,8,Shoulders,,180.0,2024-10-07,Wednesday
2024-10-09,Rear Crossover,22.5,8,Shoulders,,180.0,2024-10-07,Wednesday
2024-10-09,Single Arm Lat Pull,135.0,8,Lats,,1080.0,2024-10-07,Wednesday
2024-10-09,Single Arm Lat Pull,135.0,8,Lats,,1080.0,2024-10-07,Wednesday
2024-10-09,Single Arm Lat Pull,135.0,7,Lats,,945.0,2024-10-07,Wednesday
2024-10-09,Single Arm Lat Pull,135.0,7,Lats,,945.0,2024-10-07,Wednesday
2024-10-09,Shoulder Press Machine,90.0,13,Shoulders,,1170.0,2024-10-07,Wednesday
2024-10-09,Shoulder Press Machine,90.0,11,Shoulders,,990.0,2024-10-07,Wednesday
2024-10-10,Barbell Squat,135.0,20,Quads,Glutes,2700.0,2024-10-07,Thursday
2024-10-10,Barbell Squat,225.0,15,Quads,Glutes,3375.0,2024-10-07,Thursday
2024-10-10,Barbell Squat,315.0,6,Quads,Glutes,1890.0,2024-10-07,Thursday
2024-10-10,Barbell Squat,385.0,4,Quads,Glutes,1540.0,2024-10-07,Thursday
2024-10-10,Barbell Squat,345.0,3,Quads,Glutes,1035.0,2024-10-07,Thursday
2024-10-10,Barbell Squat,355.0,2,Quads,Glutes,710.0,2024-10-07,Thursday
2024-10-10,Barbell Squat,375.0,1,Quads,Glutes,375.0,2024-10-07,Thursday
2024-10-10,Leg Extension,150.0,8,Quads,,1200.0,2024-10-07,Thursday
2024-10-10,Leg Extension,130.0,11,Quads,,1430.0,2024-10-07,Thursday
2024-10-10,Leg Extension,130.0,9,Quads,,1170.0,2024-10-07,Thursday
2024-10-10,Leg Extension,120.0,8,Quads,,960.0,2024-10-07,Thursday
2024-10-10,RDL,115.0,10,Hamstrings,Low Back,1150.0,2024-10-07,Thursday
2024-10-10,RDL,115.0,9,Hamstrings,Low Back,1035.0,2024-10-07,Thursday
2024-10-10,RDL,115.0,8,Hamstrings,Low Back,920.0,2024-10-07,Thursday
2024-10-10,Leg Curl,70.0,10,Hamstrings,,700.0,2024-10-07,Thursday
2024-10-10,Leg Curl,70.0,9,Hamstrings,,630.0,2024-10-07,Thursday
2024-10-10,Leg Curl,70.0,8,Hamstrings,,560.0,2024-10-07,Thursday
2024-10-10,Leg Curl,70.0,8,Hamstrings,,560.0,2024-10-07,Thursday
2024-10-10,Leg Press,310.0,20,Quads,Glutes,6200.0,2024-10-07,Thursday
2024-10-10,Leg Press,340.0,10,Quads,Glutes,3400.0,2024-10-07,Thursday
2024-10-15,Barbell Squat,135.0,20,Quads,Glutes,2700.0,2024-10-14,Tuesday
2024-10-15,Barbell Squat,225.0,16,Quads,Glutes,3600.0,2024-10-14,Tuesday
2024-10-15,Barbell Squat,315.0,8,Quads,Glutes,2520.0,2024-10-14,Tuesday
2024-10-15,Barbell Squat,335.0,3,Quads,Glutes,1005.0,2024-10-14,Tuesday
2024-10-15,Barbell Squat,355.0,2,Quads,Glutes,710.0,2024-10-14,Tuesday
2024-10-15,Barbell Squat,355.0,3,Quads,Glutes,1065.0,2024-10-14,Tuesday
2024-10-15,Hammer Curl,40.0,14,Biceps,,560.0,2024-10-14,Tuesday
2024-10-15,Hammer Curl,40.0,13,Biceps,,520.0,2024-10-14,Tuesday
2024-10-15,Hammer Curl,40.0,12,Biceps,,480.0,2024-10-14,Tuesday
2024-10-15,Hip Thrust,225.0,14,Glutes,Hamstrings,3150.0,2024-10-14,Tuesday
2024-10-15,Hip Thrust,225.0,12,Glutes,Hamstrings,2700.0,2024-10-14,Tuesday
2024-10-15,Hip Thrust,225.0,14,Glutes,Hamstrings,3150.0,2024-10-14,Tuesday
2024-10-15,Hip Thrust,315.0,15,Glutes,Hamstrings,4725.0,2024-10-14,Tuesday
2024-10-15,Hip Thrust,365.0,13,Glutes,Hamstrings,4745.0,2024-10-14,Tuesday
2024-10-15,RDL,110.0,10,Hamstrings,Low Back,1100.0,2024-10-14,Tuesday
2024-10-15,RDL,110.0,10,Hamstrings,Low Back,1100.0,2024-10-14,Tuesday
2024-10-15,RDL,110.0,10,Hamstrings,Low Back,1100.0,2024-10-14,Tuesday
2024-10-15,Leg Curl,70.0,12,Hamstrings,,840.0,2024-10-14,Tuesday
2024-10-15,Leg Curl,80.0,8,Hamstrings,,640.0,2024-10-14,Tuesday
2024-10-15,Leg Curl,80.0,8,Hamstrings,,640.0,2024-10-14,Tuesday
2024-10-15,Leg Curl,80.0,7,Hamstrings,,560.0,2024-10-14,Tuesday
2024-10-15,Leg Extension,140.0,10,Quads,,1400.0,2024-10-14,Tuesday
2024-10-15,Leg Extension,140.0,8,Quads,,1120.0,2024-10-14,Tuesday
2024-10-15,Leg Extension,130.0,8,Quads,,1040.0,2024-10-14,Tuesday
2024-10-21,Lat Pulldown,140.0,14,Lats,Biceps,1960.0,2024-10-21,Monday
2024-10-21,Lat Pulldown,160.0,10,Lats,Biceps,1600.0,2024-10-21,Monday
2024-10-21,Lat Pulldown,180.0,7,Lats,Biceps,1260.0,2024-10-21,Monday
2024-10-21,Lat Pulldown,180.0,7,Lats,Biceps,1260.0,2024-10-21,Monday
2024-10-21,Lat Pulldown,160.0,8,Lats,Biceps,1280.0,2024-10-21,Monday
2024-10-21,Lateral Raise,30.0,16,Shoulders,,480.0,2024-10-21,Monday
2024-10-21,Lateral Raise,30.0,10,Shoulders,,300.0,2024-10-21,Monday
2024-10-21,Lateral Raise,30.0,10,Shoulders,,300.0,2024-10-21,Monday
2024-10-21,Lateral Raise,30.0,10,Shoulders,,300.0,2024-10-21,Monday
2024-10-21,Seated Curl,45.0,8,Biceps,,360.0,2024-10-21,Monday
2024-10-21,Seated Curl,45.0,7,Biceps,,315.0,2024-10-21,Monday
2024-10-21,Seated Curl,45.0,7,Biceps,,315.0,2024-10-21,Monday
2024-10-21,Seated Curl,45.0,6,Biceps,,270.0,2024-10-21,Monday
2024-10-21,Machine Row,160.0,10,Back,,1600.0,2024-10-21,Monday
2024-10-21,Machine Row,160.0,10,Back,,1600.0,2024-10-21,Monday
2024-10-21,Machine Row,160.0,10,Back,,1600.0,2024-10-21,Monday
2024-10-21,Machine Row,160.0,10,Back,,1600.0,2024-10-21,Monday
2024-10-21,Machine Row,160.0,10,Back,,1600.0,2024-10-21,Monday
2024-10-21,Shoulder Press,55.0,12,Shoulders,,660.0,2024-10-21,Monday
2024-10-21,Shoulder Press,55.0,10,Shoulders,,550.0,2024-10-21,Monday
2024-10-21,Shoulder Press,55.0,8,Shoulders,,440.0,2024-10-21,Monday
2024-10-21,Hammer Curl,40.0,10,Biceps,,400.0,2024-10-21,Monday
2024-10-21,Hammer Curl,40.0,8,Biceps,,320.0,2024-10-21,Monday
2024-10-23,Split Squat,100.0,6,Quads,Glutes,600.0,2024-10-21,Wednesday
2024-10-23,Split Squat,100.0,6,Quads,Glutes,600.0,2024-10-21,Wednesday
2024-10-23,Split Squat,100.0,6,Quads,Glutes,600.0,2024-10-21,Wednesday
2024-10-23,Split Squat,100.0,6,Quads,Glutes,600.0,2024-10-21,Wednesday
2024-10-23,Calf Raise,310.0,16,Calves,,4960.0,2024-10-21,Wednesday
2024-10-23,Calf Raise,310.0,16,Calves,,4960.0,2024-10-21,Wednesday
2024-10-23,Calf Raise,310.0,15,Calves,,4650.0,2024-10-21,Wednesday
2024-10-23,Calf Raise,310.0,15,Calves,,4650.0,2024-10-21,Wednesday
2024-10-23,Leg Push Back,165.0,10,Glutes,,1650.0,2024-10-21,Wednesday
2024-10-23,Leg Push Back,165.0,9,Glutes,,1485.0,2024-10-21,Wednesday
2024-10-23,Leg Push Back,165.0,9,Glutes,,1485.0,2024-10-21,Wednesday
2024-10-23,Leg Curl,80.0,10,Hamstrings,,800.0,2024-10-21,Wednesday
2024-10-23,Leg Curl,80.0,11,Hamstrings,,880.0,2024-10-21,Wednesday
2024-10-23,Leg Curl,80.0,10,Hamstrings,,800.0,2024-10-21,Wednesday
2024-10-23,Leg Curl,80.0,10,Hamstrings,,800.0,2024-10-21,Wednesday
2024-10-23,Leg Extension,140.0,8,Quads,,1120.0,2024-10-21,Wednesday
2024-10-23,Leg Extension,120.0,12,Quads,,1440.0,2024-10-21,Wednesday
2024-10-23,Leg Extension,120.0,10,Quads,,1200.0,2024-10-21,Wednesday
2024-10-24,Dumbbell Bench,90.0,10,Chest,Triceps,900.0,2024-10-21,Thursday
2024-10-24,Dumbbell Bench,90.0,9,Chest,Triceps,810.0,2024-10-21,Thursday
2024-10-24,Dumbbell Bench,90.0,9,Chest,Triceps,810.0,2024-10-21,Thursday
2024-10-24,Dumbbell Bench,90.0,8,Chest,Triceps,720.0,2024-10-21,Thursday
2024-10-24,Skull Crushers,80.0,10,Triceps,,800.0,2024-10-21,Thursday
2024-10-24,Skull Crushers,80.0,10,Triceps,,800.0,2024-10-21,Thursday
2024-10-24,Skull Crushers,80.0,8,Triceps,,640.0,2024-10-21,Thursday
2024-10-24,Skull Crushers,80.0,7,Triceps,,560.0,2024-10-21,Thursday
2024-10-24,Machine Chest Press,175.0,10,Chest,Triceps,1750.0,2024-10-21,Thursday
2024-10-24,Machine Chest Press,175.0,9,Chest,Triceps,1575.0,2024-10-21,Thursday
2024-10-24,Machine Chest Press,175.0,10,Chest,Triceps,1750.0,2024-10-21,Thursday
2024-10-24,Machine Chest Press,175.0,9,Chest,Triceps,1575.0,2024-10-21,Thursday
2024-10-24,Lateral Raise,30.0,12,Shoulders,,360.0,2024-10-21,Thursday
2024-10-24,Lateral Raise,30.0,10,Shoulders,,300.0,2024-10-21,Thursday
2024-10-24,Lateral Raise,30.0,10,Shoulders,,300.0,2024-10-21,Thursday
2024-10-24,Hammer Curl,45.0,12,Biceps,,540.0,2024-10-21,Thursday
2024-10-24,Hammer Curl,45.0,10,Biceps,,450.0,2024-10-21,Thursday
2024-10-24,Hammer Curl,45.0,9,Biceps,,405.0,2024-10-21,Thursday
2024-10-24,Hammer Curl,45.0,9,Biceps,,405.0,2024-10-21,Thursday
2024-10-24,Single Arm Row,65.0,13,Lats,,845.0,2024-10-21,Thursday
2024-10-24,Single Arm Row,65.0,9,Lats,,585.0,2024-10-21,Thursday
2024-10-24,Single Arm Row,65.0,8,Lats,,520.0,2024-10-21,Thursday
2024-10-24,Single Arm Row,65.0,7,Lats,,455.0,2024-10-21,Thursday
2024-10-28,Split Squat,85.0,8,Quads,Glutes,680.0,2024-10-28,Monday
2024-10-28,Split Squat,85.0,8,Quads,Glutes,680.0,2024-10-28,Monday
2024-10-28,Split Squat,85.0,8,Quads,Glutes,680.0,2024-10-28,Monday
2024-10-28,Split Squat,85.0,8,Quads,Glutes,680.0,2024-10-28,Monday
2024-10-28,Barbell RDL,225.0,12,Hamstrings,Low Back,2700.0,2024-10-28,Monday
2024-10-28,Barbell RDL,275.0,8,Hamstrings,Low Back,2200.0,2024-10-28,Monday
2024-10-28,Barbell RDL,315.0,6,Hamstrings,Low Back,1890.0,2024-10-28,Monday
2024-10-28,Barbell RDL,315.0,6,Hamstrings,Low Back,1890.0,2024-10-28,Monday
2024-10-28,Leg Extension,150.0,8,Quads,,1200.0,2024-10-28,Monday
2024-10-28,Leg Extension,150.0,9,Quads,,1350.0,2024-10-28,Monday
2024-10-28,Leg Extension,150.0,8,Quads,,1200.0,2024-10-28,Monday
2024-10-28,Leg Extension,150.0,8,Quads,,1200.0,2024-10-28,Monday
2024-10-28,Leg Curl,80.0,12,Hamstrings,,960.0,2024-10-28,Monday
2024-10-28,Leg Curl,80.0,12,Hamstrings,,960.0,2024-10-28,Monday
2024-10-28,Leg Curl,80.0,12,Hamstrings,,960.0,2024-10-28,Monday
2024-10-29,Dumbbell Bench,95.0,9,Chest,Triceps,855.0,2024-10-28,Tuesday
2024-10-29,Dumbbell Bench,95.0,8,Chest,Triceps,760.0,2024-10-28,Tuesday
2024-10-29,Dumbbell Bench,95.0,8,Chest,Triceps,760.0,2024-10-28,Tuesday
2024-10-29,Dumbbell Bench,95.0,7,Chest,Triceps,665.0,2024-10-28,Tuesday
2024-10-29,Skull Crushers,80.0,10,Triceps,,800.0,2024-10-28,Tuesday
2024-10-29,Skull Crushers,90.0,8,Triceps,,720.0,2024-10-28,Tuesday
2024-10-29,Skull Crushers,80.0,8,Triceps,,640.0,2024-10-28,Tuesday
2024-10-29,Skull Crushers,80.0,8,Triceps,,640.0,2024-10-28,Tuesday
2024-10-29,Lateral Raise,35.0,10,Shoulders,,350.0,2024-10-28,Tuesday
2024-10-29,Lateral Raise,35.0,9,Shoulders,,315.0,2024-10-28,Tuesday
2024-10-29,Lateral Raise,30.0,10,Shoulders,,300.0,2024-10-28,Tuesday
2024-10-29,EZ Curl,100.0,12,Biceps,,1200.0,2024-10-28,Tuesday
2024-10-29,EZ Curl,100.0,12,Biceps,,1200.0,2024-10-28,Tuesday
2024-10-29,Pec Dec,190.0,10,Chest,,1900.0,2024-10-28,Tuesday
2024-10-29,Pec Dec,190.0,10,Chest,,1900.0,2024-10-28,Tuesday
2024-10-29,Pec Dec,190.0,7,Chest,,1330.0,2024-10-28,Tuesday
2024-10-29,Pec Dec,180.0,7,Chest,,1260.0,2024-10-28,Tuesday
2024-10-29,Pec Dec,175.0,8,Chest,,1400.0,2024-10-28,Tuesday
2024-10-29,Shoulder Press Machine,110.0,7,Shoulders,,770.0,2024-10-28,Tuesday
2024-10-29,Shoulder Press Machine,110.0,7,Shoulders,,770.0,2024-10-28,Tuesday
2024-11-03,Seated Row,160.0,12,Back,,1920.0,2024-10-28,Sunday
2024-11-03,Seated Row,180.0,11,Back,,1980.0,2024-10-28,Sunday
2024-11-03,Seated Row,200.0,8,Back,,1600.0,2024-10-28,Sunday
2024-11-03,Seated Row,200.0,7,Back,,1400.0,2024-10-28,Sunday
2024-11-03,Seated Row,180.0,10,Back,,1800.0,2024-10-28,Sunday
2024-11-03,Close-Grip Pulldown,160.0,10,Lats,Biceps,1600.0,2024-10-28,Sunday
2024-11-03,Close-Grip Pulldown,160.0,9,Lats,Biceps,1440.0,2024-10-28,Sunday
2024-11-03,Close-Grip Pulldown,180.0,7,Lats,Biceps,1260.0,2024-10-28,Sunday
2024-11-03,Close-Grip Pulldown,180.0,7,Lats,Biceps,1260.0,2024-10-28,Sunday
2024-11-03,Rear Crossover,22.5,10,Shoulders,,225.0,2024-10-28,Sunday
2024-11-03,Rear Crossover,22.5,4,Shoulders,,90.0,2024-10-28,Sunday
2024-11-03,Rear Crossover,22.5,1,Shoulders,,22.5,2024-10-28,Sunday
2024-11-03,Rear Crossover,22.5,10,Shoulders,,225.0,2024-10-28,Sunday
2024-11-03,Bicep Curl,35.0,10,Biceps,,350.0,2024-10-28,Sunday
2024-11-03,Bicep Curl,35.0,10,Biceps,,350.0,2024-10-28,Sunday
2024-11-03,Bicep Curl,35.0,10,Biceps,,350.0,2024-10-28,Sunday
2024-11-03,Shoulder Press,60.0,10,Shoulders,,600.0,2024-10-28,Sunday
2024-11-03,Shoulder Press,60.0,9,Shoulders,,540.0,2024-10-28,Sunday
2024-11-03,Shoulder Press,60.0,8,Shoulders,,480.0,2024-10-28,Sunday
2024-11-03,Shoulder Press,60.0,10,Shoulders,,600.0,2024-10-28,Sunday
2024-11-03,EZ Curl,80.0,10,Biceps,,800.0,2024-10-28,Sunday
2024-11-03,EZ Curl,80.0,10,Biceps,,800.0,2024-10-28,Sunday
